NOGA,ADJUSTMENT,INDICATOR_KE,date,value
B,W,PTOT,2019-01-01,77.35
B,W,PTOT,2019-04-01,106.26
B,W,PTOT,2019-07-01,101.64
B,W,PTOT,2019-10-01,90.03
B,W,PTOT,2020-01-01,72.01
B,W,PTOT,2020-04-01,101.63
B,W,PTOT,2020-07-01,103.44
B,W,PTOT,2020-10-01,92.17
B,W,PTOT,2021-01-01,81.88
B,W,PTOT,2021-04-01,118.83
B,W,PTOT,2021-07-01,102.95
B,W,PTOT,2021-10-01,96.35
B,W,PTOT,2022-01-01,76.75
B,W,PTOT,2022-04-01,104.77
B,W,PTOT,2022-07-01,100.25
B,W,PTOT,2022-10-01,92.78
B,W,PTOT,2023-01-01,75.69
B,W,PTOT,2023-04-01,98.52
B,W,PTOT,2023-07-01,99.97
B,W,PTOT,2023-10-01,93.08
B,W,PTOT,2024-01-01,76.24
B,W,PTOT,2024-04-01,101.14
B,W,PTOT,2024-07-01,98.26
B,W,PTOT,2024-10-01,93.15
B,W,PTOT,2025-01-01,79.85
B,W,PTOT,2025-04-01,109.81
B,W,PTOT,2025-07-01,109.81
B,W,PTOT,2025-10-01,95.92
B,W,PTOT,2026-01-01,82.83
B,W,UINL,2010-10-01,97.97
B,W,UINL,2011-01-01,67.09
B,W,UINL,2011-04-01,117.06
B,W,UINL,2011-07-01,111.95
B,W,UINL,2011-10-01,99.87
B,W,UINL,2012-01-01,54.57
B,W,UINL,2012-04-01,118.78
B,W,UINL,2012-07-01,118.78
B,W,UINL,2012-10-01,104.24
B,W,UINL,2013-01-01,61.96
B,W,UINL,2013-04-01,120.88
B,W,UINL,2013-07-01,118.7
B,W,UINL,2013-10-01,107.1
B,W,UINL,2014-01-01,68.45
B,W,UINL,2014-04-01,117.17
B,W,UINL,2014-07-01,112.84
B,W,UINL,2014-10-01,99.66
B,W,UINL,2015-01-01,66.41
B,W,UINL,2015-04-01,119.56
B,W,UINL,2015-07-01,115.09
B,W,UINL,2015-10-01,95.08
B,W,UINL,2016-01-01,74.2
B,W,UINL,2016-04-01,111.24
B,W,UINL,2016-07-01,106.99
B,W,UINL,2016-10-01,97.05
B,W,UINL,2017-01-01,76.97
B,W,UINL,2017-04-01,119.52
B,W,UINL,2017-07-01,113.66
B,W,UINL,2017-10-01,103.05
B,W,UINL,2018-01-01,75
B,W,UINL,2018-04-01,113.84
B,W,UINL,2018-07-01,108.21
B,W,UINL,2018-10-01,95.13
B,W,UINL,2019-01-01,78.03
B,W,UINL,2019-04-01,107.02
B,W,UINL,2019-07-01,102.08
B,W,UINL,2019-10-01,90.37
B,W,UINL,2020-01-01,72.47
B,W,UINL,2020-04-01,101.34
B,W,UINL,2020-07-01,103.02
B,W,UINL,2020-10-01,91.7
B,W,UINL,2021-01-01,82.16
B,W,UINL,2021-04-01,119.21
B,W,UINL,2021-07-01,102.75
B,W,UINL,2021-10-01,95.88
B,W,UINL,2022-01-01,76.73
B,W,UINL,2022-04-01,105.45
B,W,UINL,2022-07-01,101.4
B,W,UINL,2022-10-01,94.17
B,W,UINL,2023-01-01,77.96
B,W,UINL,2023-04-01,102.77
B,W,UINL,2023-07-01,105.18
B,W,UINL,2023-10-01,97.93
B,W,UINL,2024-01-01,81.07
B,W,UINL,2024-04-01,106.89
B,W,UINL,2024-07-01,103.66
B,W,UINL,2024-10-01,98.24
B,W,UINL,2025-01-01,84.34
B,W,UINL,2025-04-01,116.59
B,W,UINL,2025-07-01,116.66
B,W,UINL,2025-10-01,101.96
B,W,UINL,2026-01-01,88.32
B,W,UTOT,1999-01-01,42.67
B,W,UTOT,1999-04-01,82.06
B,W,UTOT,1999-07-01,87.62
B,W,UTOT,1999-10-01,66.16
B,W,UTOT,2000-01-01,45.88
B,W,UTOT,2000-04-01,87.17
B,W,UTOT,2000-07-01,83.59
B,W,UTOT,2000-10-01,66.89
B,W,UTOT,2001-01-01,48.49
B,W,UTOT,2001-04-01,87.37
B,W,UTOT,2001-07-01,86.52
B,W,UTOT,2001-10-01,69.56
B,W,UTOT,2002-01-01,52.93
B,W,UTOT,2002-04-01,89.45
B,W,UTOT,2002-07-01,86.95
B,W,UTOT,2002-10-01,68.34
B,W,UTOT,2003-01-01,49
B,W,UTOT,2003-04-01,88.95
B,W,UTOT,2003-07-01,91.8
B,W,UTOT,2003-10-01,68.27
B,W,UTOT,2004-01-01,49.86
B,W,UTOT,2004-04-01,91.24
B,W,UTOT,2004-07-01,91.73
B,W,UTOT,2004-10-01,72.64
B,W,UTOT,2005-01-01,46.02
B,W,UTOT,2005-04-01,87.74
B,W,UTOT,2005-07-01,92.69
B,W,UTOT,2005-10-01,78.2
B,W,UTOT,2006-01-01,50.8
B,W,UTOT,2006-04-01,98.09
B,W,UTOT,2006-07-01,104.11
B,W,UTOT,2006-10-01,83.31
B,W,UTOT,2007-01-01,55.91
B,W,UTOT,2007-04-01,103.74
B,W,UTOT,2007-07-01,102.78
B,W,UTOT,2007-10-01,83.32
B,W,UTOT,2008-01-01,51.96
B,W,UTOT,2008-04-01,97.01
B,W,UTOT,2008-07-01,98.76
B,W,UTOT,2008-10-01,78.55
B,W,UTOT,2009-01-01,54.95
B,W,UTOT,2009-04-01,103.87
B,W,UTOT,2009-07-01,110.9
B,W,UTOT,2009-10-01,85.1
B,W,UTOT,2010-01-01,61.65
B,W,UTOT,2010-04-01,110.41
B,W,UTOT,2010-07-01,128.54
B,W,UTOT,2010-10-01,97.95
B,W,UTOT,2011-01-01,67.15
B,W,UTOT,2011-04-01,117.05
B,W,UTOT,2011-07-01,111.94
B,W,UTOT,2011-10-01,99.87
B,W,UTOT,2012-01-01,54.41
B,W,UTOT,2012-04-01,118.78
B,W,UTOT,2012-07-01,118.78
B,W,UTOT,2012-10-01,104.22
B,W,UTOT,2013-01-01,62.03
B,W,UTOT,2013-04-01,120.86
B,W,UTOT,2013-07-01,118.69
B,W,UTOT,2013-10-01,107.09
B,W,UTOT,2014-01-01,68.51
B,W,UTOT,2014-04-01,117.17
B,W,UTOT,2014-07-01,112.82
B,W,UTOT,2014-10-01,99.65
B,W,UTOT,2015-01-01,66.47
B,W,UTOT,2015-04-01,119.56
B,W,UTOT,2015-07-01,115.06
B,W,UTOT,2015-10-01,95.06
B,W,UTOT,2016-01-01,73.98
B,W,UTOT,2016-04-01,111.2
B,W,UTOT,2016-07-01,106.98
B,W,UTOT,2016-10-01,97.05
B,W,UTOT,2017-01-01,77.01
B,W,UTOT,2017-04-01,119.52
B,W,UTOT,2017-07-01,113.66
B,W,UTOT,2017-10-01,103.05
B,W,UTOT,2018-01-01,75.07
B,W,UTOT,2018-04-01,113.82
B,W,UTOT,2018-07-01,108.21
B,W,UTOT,2018-10-01,95.11
B,W,UTOT,2019-01-01,78.09
B,W,UTOT,2019-04-01,107.01
B,W,UTOT,2019-07-01,102.07
B,W,UTOT,2019-10-01,90.35
B,W,UTOT,2020-01-01,72.26
B,W,UTOT,2020-04-01,101.34
B,W,UTOT,2020-07-01,102.99
B,W,UTOT,2020-10-01,91.68
B,W,UTOT,2021-01-01,82.22
B,W,UTOT,2021-04-01,119.2
B,W,UTOT,2021-07-01,102.73
B,W,UTOT,2021-10-01,95.86
B,W,UTOT,2022-01-01,76.77
B,W,UTOT,2022-04-01,105.44
B,W,UTOT,2022-07-01,101.39
B,W,UTOT,2022-10-01,94.16
B,W,UTOT,2023-01-01,78
B,W,UTOT,2023-04-01,102.76
B,W,UTOT,2023-07-01,105.18
B,W,UTOT,2023-10-01,97.93
B,W,UTOT,2024-01-01,80.84
B,W,UTOT,2024-04-01,106.87
B,W,UTOT,2024-07-01,103.65
B,W,UTOT,2024-10-01,98.22
B,W,UTOT,2025-01-01,84.42
B,W,UTOT,2025-04-01,116.58
B,W,UTOT,2025-07-01,116.64
B,W,UTOT,2025-10-01,101.96
B,W,UTOT,2026-01-01,88.39
B,Y,PTOT,2004-01-01,84.77
B,Y,PTOT,2004-04-01,83.1
B,Y,PTOT,2004-07-01,81.05
B,Y,PTOT,2004-10-01,79.25
B,Y,PTOT,2005-01-01,78.3
B,Y,PTOT,2005-04-01,78.76
B,Y,PTOT,2005-07-01,80.65
B,Y,PTOT,2005-10-01,84.23
B,Y,PTOT,2006-01-01,84.59
B,Y,PTOT,2006-04-01,86.42
B,Y,PTOT,2006-07-01,89.11
B,Y,PTOT,2006-10-01,88.97
B,Y,PTOT,2007-01-01,91.13
B,Y,PTOT,2007-04-01,89.79
B,Y,PTOT,2007-07-01,86.65
B,Y,PTOT,2007-10-01,88.47
B,Y,PTOT,2008-01-01,81.97
B,Y,PTOT,2008-04-01,81.91
B,Y,PTOT,2008-07-01,80.99
B,Y,PTOT,2008-10-01,81.57
B,Y,PTOT,2009-01-01,83.46
B,Y,PTOT,2009-04-01,85.25
B,Y,PTOT,2009-07-01,88.83
B,Y,PTOT,2009-10-01,85.72
B,Y,PTOT,2010-01-01,90.91
B,Y,PTOT,2010-04-01,90.3
B,Y,PTOT,2010-07-01,104.28
B,Y,PTOT,2010-10-01,91.13
B,Y,PTOT,2011-01-01,98.01
B,Y,PTOT,2011-04-01,95.3
B,Y,PTOT,2011-07-01,92.48
B,Y,PTOT,2011-10-01,93.53
B,Y,PTOT,2012-01-01,80.98
B,Y,PTOT,2012-04-01,97.53
B,Y,PTOT,2012-07-01,98.96
B,Y,PTOT,2012-10-01,98.6
B,Y,PTOT,2013-01-01,91.13
B,Y,PTOT,2013-04-01,99.14
B,Y,PTOT,2013-07-01,99.25
B,Y,PTOT,2013-10-01,102.69
B,Y,PTOT,2014-01-01,99.29
B,Y,PTOT,2014-04-01,96.65
B,Y,PTOT,2014-07-01,95.99
B,Y,PTOT,2014-10-01,96.75
B,Y,PTOT,2015-01-01,94.21
B,Y,PTOT,2015-04-01,98.98
B,Y,PTOT,2015-07-01,98.41
B,Y,PTOT,2015-10-01,93.14
B,Y,PTOT,2016-01-01,101.45
B,Y,PTOT,2016-04-01,93.61
B,Y,PTOT,2016-07-01,93.74
B,Y,PTOT,2016-10-01,97.13
B,Y,PTOT,2017-01-01,101.4
B,Y,PTOT,2017-04-01,101.37
B,Y,PTOT,2017-07-01,100.41
B,Y,PTOT,2017-10-01,103.5
B,Y,PTOT,2018-01-01,98.86
B,Y,PTOT,2018-04-01,97.31
B,Y,PTOT,2018-07-01,96.17
B,Y,PTOT,2018-10-01,95.02
B,Y,PTOT,2019-01-01,100.47
B,Y,PTOT,2019-04-01,92.55
B,Y,PTOT,2019-07-01,91.94
B,Y,PTOT,2019-10-01,90.54
B,Y,PTOT,2020-01-01,92.61
B,Y,PTOT,2020-04-01,88.96
B,Y,PTOT,2020-07-01,93.98
B,Y,PTOT,2020-10-01,92.6
B,Y,PTOT,2021-01-01,104.77
B,Y,PTOT,2021-04-01,104.77
B,Y,PTOT,2021-07-01,94.25
B,Y,PTOT,2021-10-01,96.21
B,Y,PTOT,2022-01-01,95.12
B,Y,PTOT,2022-04-01,92.82
B,Y,PTOT,2022-07-01,91.74
B,Y,PTOT,2022-10-01,93
B,Y,PTOT,2023-01-01,91.99
B,Y,PTOT,2023-04-01,87.73
B,Y,PTOT,2023-07-01,91.65
B,Y,PTOT,2023-10-01,95.02
B,Y,PTOT,2024-01-01,93.47
B,Y,PTOT,2024-04-01,90.41
B,Y,PTOT,2024-07-01,89.78
B,Y,PTOT,2024-10-01,94.33
B,Y,PTOT,2025-01-01,97.05
B,Y,PTOT,2025-04-01,98.67
B,Y,PTOT,2025-07-01,100.06
B,Y,PTOT,2025-10-01,97.19
B,Y,PTOT,2026-01-01,100.14
B,Y,UINL,2010-10-01,94.57
B,Y,UINL,2011-01-01,102.08
B,Y,UINL,2011-04-01,99.59
B,Y,UINL,2011-07-01,96.56
B,Y,UINL,2011-10-01,97.21
B,Y,UINL,2012-01-01,84.11
B,Y,UINL,2012-04-01,100.86
B,Y,UINL,2012-07-01,102.44
B,Y,UINL,2012-10-01,101.97
B,Y,UINL,2013-01-01,94.24
B,Y,UINL,2013-04-01,102.42
B,Y,UINL,2013-07-01,102.33
B,Y,UINL,2013-10-01,105.8
B,Y,UINL,2014-01-01,102.23
B,Y,UINL,2014-04-01,99.29
B,Y,UINL,2014-07-01,98.31
B,Y,UINL,2014-10-01,99.06
B,Y,UINL,2015-01-01,96.95
B,Y,UINL,2015-04-01,101.67
B,Y,UINL,2015-07-01,101.04
B,Y,UINL,2015-10-01,94.84
B,Y,UINL,2016-01-01,103.42
B,Y,UINL,2016-04-01,94.9
B,Y,UINL,2016-07-01,94.64
B,Y,UINL,2016-10-01,97.79
B,Y,UINL,2017-01-01,102.31
B,Y,UINL,2017-04-01,102.41
B,Y,UINL,2017-07-01,101.82
B,Y,UINL,2017-10-01,105.09
B,Y,UINL,2018-01-01,99.65
B,Y,UINL,2018-04-01,98.01
B,Y,UINL,2018-07-01,97.69
B,Y,UINL,2018-10-01,96.76
B,Y,UINL,2019-01-01,100.78
B,Y,UINL,2019-04-01,92.58
B,Y,UINL,2019-07-01,92.93
B,Y,UINL,2019-10-01,92.02
B,Y,UINL,2020-01-01,92.41
B,Y,UINL,2020-04-01,88.02
B,Y,UINL,2020-07-01,94.26
B,Y,UINL,2020-10-01,93.41
B,Y,UINL,2021-01-01,104.04
B,Y,UINL,2021-04-01,104.25
B,Y,UINL,2021-07-01,94.73
B,Y,UINL,2021-10-01,96.99
B,Y,UINL,2022-01-01,94.27
B,Y,UINL,2022-04-01,92.83
B,Y,UINL,2022-07-01,93.36
B,Y,UINL,2022-10-01,95.38
B,Y,UINL,2023-01-01,94.08
B,Y,UINL,2023-04-01,91.17
B,Y,UINL,2023-07-01,96.9
B,Y,UINL,2023-10-01,100.65
B,Y,UINL,2024-01-01,98.96
B,Y,UINL,2024-04-01,95.46
B,Y,UINL,2024-07-01,95.01
B,Y,UINL,2024-10-01,99.98
B,Y,UINL,2025-01-01,102.37
B,Y,UINL,2025-04-01,104.75
B,Y,UINL,2025-07-01,106.56
B,Y,UINL,2025-10-01,103.8
B,Y,UINL,2026-01-01,106.66
B,Y,UTOT,1999-01-01,64.21
B,Y,UTOT,1999-04-01,67.86
B,Y,UTOT,1999-07-01,73.13
B,Y,UTOT,1999-10-01,70.88
B,Y,UTOT,2000-01-01,68.71
B,Y,UTOT,2000-04-01,72.09
B,Y,UTOT,2000-07-01,69.99
B,Y,UTOT,2000-10-01,71.58
B,Y,UTOT,2001-01-01,72.12
B,Y,UTOT,2001-04-01,72.46
B,Y,UTOT,2001-07-01,72.6
B,Y,UTOT,2001-10-01,74.2
B,Y,UTOT,2002-01-01,78.46
B,Y,UTOT,2002-04-01,74.56
B,Y,UTOT,2002-07-01,72.96
B,Y,UTOT,2002-10-01,72.22
B,Y,UTOT,2003-01-01,73.35
B,Y,UTOT,2003-04-01,74.49
B,Y,UTOT,2003-07-01,76.75
B,Y,UTOT,2003-10-01,71.25
B,Y,UTOT,2004-01-01,76.12
B,Y,UTOT,2004-04-01,76.69
B,Y,UTOT,2004-07-01,76.29
B,Y,UTOT,2004-10-01,74.96
B,Y,UTOT,2005-01-01,71.72
B,Y,UTOT,2005-04-01,73.83
B,Y,UTOT,2005-07-01,76.78
B,Y,UTOT,2005-10-01,80.22
B,Y,UTOT,2006-01-01,80.09
B,Y,UTOT,2006-04-01,82.57
B,Y,UTOT,2006-07-01,85.9
B,Y,UTOT,2006-10-01,85.69
B,Y,UTOT,2007-01-01,88.13
B,Y,UTOT,2007-04-01,87.26
B,Y,UTOT,2007-07-01,84.64
B,Y,UTOT,2007-10-01,86.27
B,Y,UTOT,2008-01-01,81.27
B,Y,UTOT,2008-04-01,81.65
B,Y,UTOT,2008-07-01,81.21
B,Y,UTOT,2008-10-01,81.99
B,Y,UTOT,2009-01-01,84.75
B,Y,UTOT,2009-04-01,87.54
B,Y,UTOT,2009-07-01,91.72
B,Y,UTOT,2009-10-01,88.58
B,Y,UTOT,2010-01-01,94.01
B,Y,UTOT,2010-04-01,93.15
B,Y,UTOT,2010-07-01,107.82
B,Y,UTOT,2010-10-01,94.4
B,Y,UTOT,2011-01-01,101.61
B,Y,UTOT,2011-04-01,99.42
B,Y,UTOT,2011-07-01,96.63
B,Y,UTOT,2011-10-01,97.1
B,Y,UTOT,2012-01-01,83.43
B,Y,UTOT,2012-04-01,100.71
B,Y,UTOT,2012-07-01,102.55
B,Y,UTOT,2012-10-01,101.86
B,Y,UTOT,2013-01-01,93.71
B,Y,UTOT,2013-04-01,102.25
B,Y,UTOT,2013-07-01,102.46
B,Y,UTOT,2013-10-01,105.75
B,Y,UTOT,2014-01-01,101.53
B,Y,UTOT,2014-04-01,99.17
B,Y,UTOT,2014-07-01,98.41
B,Y,UTOT,2014-10-01,99.07
B,Y,UTOT,2015-01-01,96.36
B,Y,UTOT,2015-04-01,101.59
B,Y,UTOT,2015-07-01,101.03
B,Y,UTOT,2015-10-01,94.87
B,Y,UTOT,2016-01-01,102.59
B,Y,UTOT,2016-04-01,94.89
B,Y,UTOT,2016-07-01,94.5
B,Y,UTOT,2016-10-01,97.69
B,Y,UTOT,2017-01-01,102.06
B,Y,UTOT,2017-04-01,102.55
B,Y,UTOT,2017-07-01,101.5
B,Y,UTOT,2017-10-01,104.66
B,Y,UTOT,2018-01-01,99.89
B,Y,UTOT,2018-04-01,98.48
B,Y,UTOT,2018-07-01,97.17
B,Y,UTOT,2018-10-01,96
B,Y,UTOT,2019-01-01,101.29
B,Y,UTOT,2019-04-01,93.33
B,Y,UTOT,2019-07-01,92.27
B,Y,UTOT,2019-10-01,91.03
B,Y,UTOT,2020-01-01,92.8
B,Y,UTOT,2020-04-01,88.82
B,Y,UTOT,2020-07-01,93.55
B,Y,UTOT,2020-10-01,92.27
B,Y,UTOT,2021-01-01,104.96
B,Y,UTOT,2021-04-01,105.17
B,Y,UTOT,2021-07-01,94.03
B,Y,UTOT,2021-10-01,95.84
B,Y,UTOT,2022-01-01,95.06
B,Y,UTOT,2022-04-01,93.44
B,Y,UTOT,2022-07-01,92.76
B,Y,UTOT,2022-10-01,94.48
B,Y,UTOT,2023-01-01,94.73
B,Y,UTOT,2023-04-01,91.53
B,Y,UTOT,2023-07-01,96.41
B,Y,UTOT,2023-10-01,99.97
B,Y,UTOT,2024-01-01,99.26
B,Y,UTOT,2024-04-01,95.53
B,Y,UTOT,2024-07-01,94.69
B,Y,UTOT,2024-10-01,99.37
B,Y,UTOT,2025-01-01,102.94
B,Y,UTOT,2025-04-01,104.75
B,Y,UTOT,2025-07-01,106.29
B,Y,UTOT,2025-10-01,103.11
B,Y,UTOT,2026-01-01,107.26
B-E,N,PTOT,2004-01-01,64.12
B-E,N,PTOT,2004-04-01,65.84
B-E,N,PTOT,2004-07-01,61.92
B-E,N,PTOT,2004-10-01,66.05
B-E,N,PTOT,2005-01-01,63.29
B-E,N,PTOT,2005-04-01,65.02
B-E,N,PTOT,2005-07-01,63.57
B-E,N,PTOT,2005-10-01,69.19
B-E,N,PTOT,2006-01-01,68.29
B-E,N,PTOT,2006-04-01,68.89
B-E,N,PTOT,2006-07-01,68.81
B-E,N,PTOT,2006-10-01,76.68
B-E,N,PTOT,2007-01-01,74.48
B-E,N,PTOT,2007-04-01,78.1
B-E,N,PTOT,2007-07-01,78.85
B-E,N,PTOT,2007-10-01,81.51
B-E,N,PTOT,2008-01-01,78.34
B-E,N,PTOT,2008-04-01,80.89
B-E,N,PTOT,2008-07-01,78.39
B-E,N,PTOT,2008-10-01,78.73
B-E,N,PTOT,2009-01-01,72.08
B-E,N,PTOT,2009-04-01,71.29
B-E,N,PTOT,2009-07-01,73.09
B-E,N,PTOT,2009-10-01,78.74
B-E,N,PTOT,2010-01-01,78.11
B-E,N,PTOT,2010-04-01,77.1
B-E,N,PTOT,2010-07-01,77.58
B-E,N,PTOT,2010-10-01,83.22
B-E,N,PTOT,2011-01-01,80.48
B-E,N,PTOT,2011-04-01,79.07
B-E,N,PTOT,2011-07-01,77.64
B-E,N,PTOT,2011-10-01,84.21
B-E,N,PTOT,2012-01-01,81.17
B-E,N,PTOT,2012-04-01,80.69
B-E,N,PTOT,2012-07-01,78.14
B-E,N,PTOT,2012-10-01,85.63
B-E,N,PTOT,2013-01-01,80.67
B-E,N,PTOT,2013-04-01,81.66
B-E,N,PTOT,2013-07-01,80.78
B-E,N,PTOT,2013-10-01,86.36
B-E,N,PTOT,2014-01-01,82.42
B-E,N,PTOT,2014-04-01,83
B-E,N,PTOT,2014-07-01,80.31
B-E,N,PTOT,2014-10-01,88.67
B-E,N,PTOT,2015-01-01,82.2
B-E,N,PTOT,2015-04-01,81.32
B-E,N,PTOT,2015-07-01,80.29
B-E,N,PTOT,2015-10-01,86.37
B-E,N,PTOT,2016-01-01,83.1
B-E,N,PTOT,2016-04-01,83.47
B-E,N,PTOT,2016-07-01,79.06
B-E,N,PTOT,2016-10-01,85.28
B-E,N,PTOT,2017-01-01,86.86
B-E,N,PTOT,2017-04-01,84.53
B-E,N,PTOT,2017-07-01,84.21
B-E,N,PTOT,2017-10-01,92.3
B-E,N,PTOT,2018-01-01,91.16
B-E,N,PTOT,2018-04-01,91.63
B-E,N,PTOT,2018-07-01,85.55
B-E,N,PTOT,2018-10-01,97.22
B-E,N,PTOT,2019-01-01,94.63
B-E,N,PTOT,2019-04-01,94.72
B-E,N,PTOT,2019-07-01,92.64
B-E,N,PTOT,2019-10-01,98.27
B-E,N,PTOT,2020-01-01,95.68
B-E,N,PTOT,2020-04-01,86.05
B-E,N,PTOT,2020-07-01,89.01
B-E,N,PTOT,2020-10-01,96.69
B-E,N,PTOT,2021-01-01,99.69
B-E,N,PTOT,2021-04-01,99.83
B-E,N,PTOT,2021-07-01,96.33
B-E,N,PTOT,2021-10-01,104.15
B-E,N,PTOT,2022-01-01,107.63
B-E,N,PTOT,2022-04-01,104.61
B-E,N,PTOT,2022-07-01,101.24
B-E,N,PTOT,2022-10-01,108.8
B-E,N,PTOT,2023-01-01,111.98
B-E,N,PTOT,2023-04-01,103.14
B-E,N,PTOT,2023-07-01,102.19
B-E,N,PTOT,2023-10-01,107.33
B-E,N,PTOT,2024-01-01,106.94
B-E,N,PTOT,2024-04-01,111
B-E,N,PTOT,2024-07-01,106.02
B-E,N,PTOT,2024-10-01,110.5
B-E,N,PTOT,2025-01-01,117.08
B-E,N,PTOT,2025-04-01,112.38
B-E,N,PTOT,2025-07-01,108.21
B-E,N,PTOT,2025-10-01,110.03
B-E,N,PTOT,2026-01-01,108.93
B-E,N,UEXP,2010-10-01,78.15
B-E,N,UEXP,2011-01-01,80.36
B-E,N,UEXP,2011-04-01,79.18
B-E,N,UEXP,2011-07-01,75.76
B-E,N,UEXP,2011-10-01,78.26
B-E,N,UEXP,2012-01-01,79.13
B-E,N,UEXP,2012-04-01,80.47
B-E,N,UEXP,2012-07-01,77.78
B-E,N,UEXP,2012-10-01,81.78
B-E,N,UEXP,2013-01-01,78.24
B-E,N,UEXP,2013-04-01,80.05
B-E,N,UEXP,2013-07-01,82.81
B-E,N,UEXP,2013-10-01,80.43
B-E,N,UEXP,2014-01-01,81.89
B-E,N,UEXP,2014-04-01,81.99
B-E,N,UEXP,2014-07-01,79.1
B-E,N,UEXP,2014-10-01,83.56
B-E,N,UEXP,2015-01-01,78.44
B-E,N,UEXP,2015-04-01,77.33
B-E,N,UEXP,2015-07-01,76.2
B-E,N,UEXP,2015-10-01,78.57
B-E,N,UEXP,2016-01-01,78.59
B-E,N,UEXP,2016-04-01,78.44
B-E,N,UEXP,2016-07-01,75.79
B-E,N,UEXP,2016-10-01,77.45
B-E,N,UEXP,2017-01-01,83.85
B-E,N,UEXP,2017-04-01,81.45
B-E,N,UEXP,2017-07-01,82.3
B-E,N,UEXP,2017-10-01,86.86
B-E,N,UEXP,2018-01-01,90.09
B-E,N,UEXP,2018-04-01,91.03
B-E,N,UEXP,2018-07-01,84.89
B-E,N,UEXP,2018-10-01,94.59
B-E,N,UEXP,2019-01-01,94.61
B-E,N,UEXP,2019-04-01,94.95
B-E,N,UEXP,2019-07-01,91.91
B-E,N,UEXP,2019-10-01,93.35
B-E,N,UEXP,2020-01-01,92.85
B-E,N,UEXP,2020-04-01,79.99
B-E,N,UEXP,2020-07-01,85.69
B-E,N,UEXP,2020-10-01,89.77
B-E,N,UEXP,2021-01-01,96.38
B-E,N,UEXP,2021-04-01,100.68
B-E,N,UEXP,2021-07-01,98.12
B-E,N,UEXP,2021-10-01,104.82
B-E,N,UEXP,2022-01-01,111.21
B-E,N,UEXP,2022-04-01,109.32
B-E,N,UEXP,2022-07-01,106.92
B-E,N,UEXP,2022-10-01,110.72
B-E,N,UEXP,2023-01-01,119.44
B-E,N,UEXP,2023-04-01,109.09
B-E,N,UEXP,2023-07-01,106.85
B-E,N,UEXP,2023-10-01,107.33
B-E,N,UEXP,2024-01-01,108.04
B-E,N,UEXP,2024-04-01,113.81
B-E,N,UEXP,2024-07-01,108.03
B-E,N,UEXP,2024-10-01,108.9
B-E,N,UEXP,2025-01-01,119.29
B-E,N,UEXP,2025-04-01,118
B-E,N,UEXP,2025-07-01,110.63
B-E,N,UEXP,2025-10-01,108.62
B-E,N,UEXP,2026-01-01,108.33
B-E,N,UINL,2010-10-01,110.46
B-E,N,UINL,2011-01-01,99.6
B-E,N,UINL,2011-04-01,97.1
B-E,N,UINL,2011-07-01,95.2
B-E,N,UINL,2011-10-01,108.14
B-E,N,UINL,2012-01-01,98.75
B-E,N,UINL,2012-04-01,96.81
B-E,N,UINL,2012-07-01,94.19
B-E,N,UINL,2012-10-01,108.82
B-E,N,UINL,2013-01-01,100.85
B-E,N,UINL,2013-04-01,101.03
B-E,N,UINL,2013-07-01,94.27
B-E,N,UINL,2013-10-01,111.76
B-E,N,UINL,2014-01-01,99.44
B-E,N,UINL,2014-04-01,99.58
B-E,N,UINL,2014-07-01,96.86
B-E,N,UINL,2014-10-01,110.8
B-E,N,UINL,2015-01-01,99.41
B-E,N,UINL,2015-04-01,93.18
B-E,N,UINL,2015-07-01,89.58
B-E,N,UINL,2015-10-01,102.3
B-E,N,UINL,2016-01-01,93.39
B-E,N,UINL,2016-04-01,93.77
B-E,N,UINL,2016-07-01,86.41
B-E,N,UINL,2016-10-01,99.85
B-E,N,UINL,2017-01-01,93.5
B-E,N,UINL,2017-04-01,90.7
B-E,N,UINL,2017-07-01,88.06
B-E,N,UINL,2017-10-01,103.24
B-E,N,UINL,2018-01-01,101.39
B-E,N,UINL,2018-04-01,97.56
B-E,N,UINL,2018-07-01,91.79
B-E,N,UINL,2018-10-01,107.69
B-E,N,UINL,2019-01-01,103.3
B-E,N,UINL,2019-04-01,96.76
B-E,N,UINL,2019-07-01,96.84
B-E,N,UINL,2019-10-01,109.25
B-E,N,UINL,2020-01-01,102.41
B-E,N,UINL,2020-04-01,87.4
B-E,N,UINL,2020-07-01,89.06
B-E,N,UINL,2020-10-01,105.9
B-E,N,UINL,2021-01-01,102.53
B-E,N,UINL,2021-04-01,95.93
B-E,N,UINL,2021-07-01,93.1
B-E,N,UINL,2021-10-01,108.44
B-E,N,UINL,2022-01-01,110.34
B-E,N,UINL,2022-04-01,108.13
B-E,N,UINL,2022-07-01,103.91
B-E,N,UINL,2022-10-01,118.56
B-E,N,UINL,2023-01-01,122.27
B-E,N,UINL,2023-04-01,117.28
B-E,N,UINL,2023-07-01,116.93
B-E,N,UINL,2023-10-01,133.14
B-E,N,UINL,2024-01-01,133.37
B-E,N,UINL,2024-04-01,125.45
B-E,N,UINL,2024-07-01,126.95
B-E,N,UINL,2024-10-01,138.7
B-E,N,UINL,2025-01-01,130.03
B-E,N,UINL,2025-04-01,121.31
B-E,N,UINL,2025-07-01,113.25
B-E,N,UINL,2025-10-01,126
B-E,N,UINL,2026-01-01,124.99
B-E,N,UTOT,1999-01-01,57.73
